"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346916175872024576,"watch supporters of outgoing us president donald trump hold a demonstration at us capitol in washington dc as congress debates certification of joe bidens electoral victory","president",1271147415660146688,"",53,8392,0,387,"",NA,NA,"","2021-01-06"
1346916174311739392,"for those worrying about the legal implications dont trumps term ends on january 20 if he isnt removed before then congress will certify biden as soon as it can assemble and in the 000000000001 chance it cant assemble before then pelosi would become acting president","president",10687392,"",2616,17410,0,375,"",NA,NA,"CA","2021-01-06"
1346916171103264768,"president biden is safe donald trump is responsible for this and will be held accountable pence will not pardon him","president",721034881,"",6,279,0,0,"",NA,NA,"","2021-01-06"
1346916170851643392,"vice president mike pence was swiftly ushered out of the senate chamber after protesters supporting president donald trump breached the capitol amid congress certification of presidentelect joe bidens electoral college victory","president",790102813,"",227,3898,0,525,"",NA,NA,"MD","2021-01-06"
1346916170318934016,"president donald trump pressured georgia secretary of state brad raffensperger to find enough votes to reverse his loss to presidentelect joe biden in georgia a look at trumps claims and how they compare with reality","president",1220122466133082112,"",213,1336,0,42,"",NA,NA,"","2021-01-06"
1346916170050494464,"president donald trump called for peaceful protests on wednesday after his supporters stormed the capitol following a rally during which he urged congress to reject democrat joe bidens election victory","president",1244031510312824832,"",367,3712,0,4,"",NA,NA,"","2021-01-06"
1346916169333301248,"a protester flies a trump flag inside the us capitol near the senate chamber after trump supporters breached the building during an electoral college vote certification for presidentelect joe biden in washington dc capitolbuilding ","president",1059335214,"",502,1916,0,259,"",NA,NA,"","2021-01-06"
1346916169010319360,"its not a tight race ossoff already leads by thousands more than presidentelect biden beat trump by in georgia its over called it already","president",267616818,"",9892,102837,0,1761,"",NA,NA,"USA","2021-01-06"
1346916165004767232,"hes not presidentelect yet trump won alabama and arizona what has biden won","president",1158484992860684288,"",725,1621,0,0,"",NA,NA,"","2021-01-06"
1346916164606320640,"this is fucking nuts funny how big bad antifa never stormed the capitol in four years of trump but bidens been president for negative two weeks and theyve already done it","president",622848387,"",48,6103,0,43,"",NA,NA,"","2021-01-06"
1346916159413751808,"breaking just talked with as he and his staff are barricaded inside their offices while protrump protestors storm the us capitol disrupting the electoral college count for presidentelect joe biden 12","president",707997066,"",15,645,0,61,"",NA,NA,"","2021-01-06"
1346916159363440640,"trump is still my president biden cheated maga 2020 best president","president",1097852121041506304,"",911,17326,0,39,"",NA,NA,"","2021-01-06"
1346916158054793216,"president elect biden is going to address things before president trump well this is ridiculous they need to drag his ass out of the white house today and impeach him","president",1069050562694561792,"",4,348,0,2,"",NA,NA,"","2021-01-06"
1346916157702500352,"breaking protesters backing president trump breach the us capitol forcing a delay in constitutional process to affirm biden win","president",168542732,"",2786,14263,0,349,"",NA,NA,"PA","2021-01-06"
1.346916156981e+18,"i never thought 10 years ago that in early 2021 id be watching a cspan stream from the middle east wondering if a house hearing to try to sabotage joe bidens defeat of president donald trump in a presidential election was going to be stormed by protrump supporters","president",89564539,"alex hazlett",2009,3152,0,57,"",NA,NA,"","2021-01-06"
